index,sku,filename,brand,model,distributor,defect,source_path
464,EAMTP-1303D-1A,EAMTP-1303D-1A.png,Casio,MTP-1303D Silver,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMTP-1303D-1A.png
465,E4971850930778,E4971850930778.png,Casio,Casio Mtp-1314d-2av,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E4971850930778.png
466,E79767968786,E79767968786.png,Casio,Casio Ae-1200whd-1avcf,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E79767968786.png
467,E4971850906537,E4971850906537.png,Casio,Casio Ae-1200whb-3bv,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full fabric strap and hardware presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E4971850906537.png
468,EAAE-2000WD-1AV,EAAE-2000WD-1AV.png,Casio,AE-2000WD White,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAAE-2000WD-1AV.png
469,EALTP-1128A-7A,EALTP-1128A-7A.png,Casio,LTP-1128A Gold,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALTP-1128A-7A.png
470,EAAW-80V-5BV,EAAW-80V-5BV.png,Casio,AW-80V,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full strap and buckle hardware visible",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAAW-80V-5BV.png
471,E4971850906506,E4971850906506.png,Casio,Casio Ae-1200whb-1bv,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full fabric strap and buckle presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E4971850906506.png
472,EADB-36-1AV,EADB-36-1AV.png,Casio,DB-36,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EADB-36-1AV.png
473,EALA-11WL-4A,EALA-11WL-4A.png,Casio,LA-11WL Ladies,Eastern Watch Co,"canvas,caseW-high,bboxH-low,case-centre-y; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: incomplete product image with lower strap missing",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALA-11WL-4A.png
474,EALA-11WB-1,EALA-11WB-1.png,Casio,LA-11WB White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALA-11WB-1.png
475,EAFT-500WC-1BV,EAFT-500WC-1BV.png,Casio,FT-500WC,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAFT-500WC-1BV.png
476,EAFT-500WV-3BV,EAFT-500WV-3BV.png,Casio,FT-500WV,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAFT-500WV-3BV.png
477,EADBC-32-1A,EADBC-32-1A.png,Casio,DBC-32,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EADBC-32-1A.png
478,EAHDA-600B-1BV,EAHDA-600B-1BV.png,Casio,HDA-600B Cloth/Velcro Band,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAHDA-600B-1BV.png
479,EAEF-305-1AV,EAEF-305-1AV.png,Casio,EF-305,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAEF-305-1AV.png
480,EALRW-200H-1BV,EALRW-200H-1BV.png,Casio,LRW-200H Ladies,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALRW-200H-1BV.png
481,EAA-171WE-1A,EAA-171WE-1A.png,Casio,A-171WE White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-171WE-1A.png
482,EAA-158WEA-9,EAA-158WEA-9.png,Casio,A-158WEA White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-158WEA-9.png
483,EALF20W-8A,EALF20W-8A.png,Casio,LF20W Black,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with full curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALF20W-8A.png
484,EAA-700WE-1A,EAA-700WE-1A.png,Casio,A-700WE White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-700WE-1A.png
485,EAA-178WA-1A,EAA-178WA-1A.png,Casio,A-178WA White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-178WA-1A.png
486,EAA-178WGA-1A,EAA-178WGA-1A.png,Casio,A-178WGA Gold/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-178WGA-1A.png
487,EAA-168WA-1,EAA-168WA-1.png,Casio,A-168WA White/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-168WA-1.png
488,EAA-168WG-9,EAA-168WG-9.png,Casio,A-168WG Gold/Digital,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAA-168WG-9.png
489,EALRW-200HS-2E,EALRW-200HS-2E.png,Casio,LRW-200HS Ladies,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped transparent bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALRW-200HS-2E.png
490,E4971850965138,E4971850965138.png,Casio,Casio B640wd-1avdf,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E4971850965138.png
491,EALWS-2200H-1A,EALWS-2200H-1A.png,Casio,LWS-2200H Ladies Runner,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full curved strap presentation contrary to straight catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALWS-2200H-1A.png
492,EAMRW-230H-1E1,EAMRW-230H-1E1.png,Casio,MRW-230H,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full curved strap presentation contrary to straight catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-230H-1E1.png
493,EAMRW-210HB-5B,EAMRW-210HB-5B.png,Casio,MRW-210HB Velcro,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full strap and buckle presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-210HB-5B.png
494,EAWS-2000H-2AV,EAWS-2000H-2AV.png,Casio,WS-2000H Black,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full curved strap presentation contrary to straight catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAWS-2000H-2AV.png
495,EAMRW-210HB-1B,EAMRW-210HB-1B.png,Casio,MRW-210HB,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full strap and buckle presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-210HB-1B.png
496,EAMRW-200HD-1B,EAMRW-200HD-1B.png,Casio,MRW-200HD,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-200HD-1B.png
497,EAMRW-210H-1A,EAMRW-210H-1A.png,Casio,MRW-210H,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full curved strap presentation contrary to straight catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-210H-1A.png
498,EALQ-139E-7A,EALQ-139E-7A.png,Casio,LQ-139E Ladies,Eastern Watch Co,"canvas,caseW-low,bboxH-high,case-centre-x; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: severe zoom-out with undersized product",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALQ-139E-7A.png
499,EALQ-139B-1B,EALQ-139B-1B.png,Casio,LQ-139B Ladies,Eastern Watch Co,"canvas,caseW-low,bboxH-high,case-centre-x; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: severe zoom-out with undersized product",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EALQ-139B-1B.png
500,EAMRW-200H-1BV,EAMRW-200H-1BV.png,Casio,MRW-200H,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full curved strap presentation contrary to straight catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMRW-200H-1BV.png
501,E889232368535,E889232368535.png,Casio,Casio Mw-240b-5bvcf,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full strap and buckle presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E889232368535.png
502,E889232261072,E889232261072.png,Casio,Casio F-91ws-4cf,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped transparent bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E889232261072.png
503,E79767759384,E79767759384.png,Casio,Casio A-178wa-1acf,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E79767759384.png
504,E79767541255,E79767541255.png,Casio,Casio A-168wa-1q,Eastern (Casio),"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/E79767541255.png
505,EAMW-240B-3B,EAMW-240B-3B.png,Casio,MW-240B,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full strap and buckle presentation contrary to catalog crop",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMW-240B-3B.png
506,EAMWD-100HD-1A,EAMWD-100HD-1A.png,Casio,MWD-100HD Black,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMWD-100HD-1A.png
507,EAMWA-100HD-1A,EAMWA-100HD-1A.png,Casio,MWA-100HD,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAMWA-100HD-1A.png
508,EAW-201-1AV,EAW-201-1AV.png,Casio,W-201 White/Analog,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong side-facing presentation with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAW-201-1AV.png
509,EAW-212H-1AV,EAW-212H-1AV.png,Casio,W-212H Black,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAW-212H-1AV.png
510,EAW-800H-1AV,EAW-800H-1AV.png,Casio,W-800H White/Analog,Eastern Watch Co,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with curved strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/EAW-800H-1AV.png
