sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
CRAMW-870D-1A,CRAMW-870D-1A.png,0.779297,0.881510,0.499512,0.500000,1024x1536,RGBA,,True,applied,339,1806ca00d3b55bb7f3f007761827ec2938c8a506bd6c7a80b2c6f5af08432b58,9c32310a2fea71849fc2ad901efdeb80ecbad90f0c3fe7acd55a262c1d3e694f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRDBC-611-1DF,CRDBC-611-1DF.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,324,3b7fbd6d35ec76088ad225db6136707c877526ef16695d5080a993f33567a961,c9b602b684c1d1a016e64fa08719dd9366408d2c9c1a9f2c19f998898586c84c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRA168WEGB-1B,CRA168WEGB-1B.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,144,4b3d5a6a9eb0b50ea766bfdc9c420bf090d04e2fbda2b58dea6e8295a0cccc9e,82f545e468885e4a052d6fd1fb4a82bbd67966bba7c1bb03a4eb08fbdcf06e0c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGMD-S5600NC-9,CRGMD-S5600NC-9.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,138,7390cf0693c7673f782d92cd7f497f71693361d65c2d7a9f84dddda399e6b2e0,559fb34a1a8e7aa3292b404435e0747415ce42f93e15c583f12fb33d8fc1b18b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGMA-S2100NC-4A,CRGMA-S2100NC-4A.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,149,16062ef5dbbfafb102e3f5c75942dc1bcacf2f293805f45d4705ef7223a5dc59,609d9ceb7e1ec186b112f65aa2928c7b927f4c865d81077853e508ad55ad6e54,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF913AMW-880D-1A,CRRF913AMW-880D-1A.png,0.778320,0.874349,0.500488,0.500326,1024x1536,RGBA,,True,applied,286,00efaf4d748654d806d673543baed1152ffc692e158d6016b21d84eae6f1b581,8d74f09814d7bc3ee614b66bf40a8845fdc09f7ee0f795b737f339f1d359ab29,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E4971850742333,E4971850742333.png,0.779297,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,259,b773590083ce5b8ca2efe4a07fc6739c3319ac0b3cd7c12a5101eae32c27217d,9b3d83dcd03da3f9b87973fe4367981716cd7715f4c7f748f1e591fda0f1b2e9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1415LA670WGA-9DF,CRRF1415LA670WGA-9DF.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,132,ef25b7c0afc9abaf2721dbc53b450d4c8448304ecc20dc720d255cdd2d399fbc,411736e560c5fbd7151e0d629443756ec89a95811f3e3e3b9a885c17c96d15e5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E4971850965169,E4971850965169.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,150,5d276e79b5e9a7fd01e0c27269125c85de824bf9db809b4e680404abf5a7db42,5c040866ed97eca9b9b06a4f73107d9708e7030a540aeaab9bc91eb9d1de9af1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRMTP-1370D-7A2,CRMTP-1370D-7A2.png,0.779297,0.909505,0.500000,0.499674,1024x1536,RGBA,,True,applied,165,a74bf19e97c3ce9ca693885c6143d35d4f56632630dcc85a4f08cfb3b7ade9f8,a4f55cf007524c7de2233e340e997ed5843c93101abdede18fb4a14532741ace,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRMTP-1375D-1AV,CRMTP-1375D-1AV.png,0.779297,0.854818,0.500000,0.500326,1024x1536,RGBA,,True,applied,203,5d25db70b07829e90f7fc8093db67fca46ddfe3513ebc53dc3023958b13e82c1,35d9adc17b72f98bc3bf2a4051d0185d45a1ffeff2f07c6876e18e49d33e9534,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CR90250SBN903,CR90250SBN903.png,0.781250,0.893880,0.500000,0.500326,1024x1536,RGBA,,True,applied,127,327d4be382d00ee78ee1dec6922a6a2383493cdacb8ef95c8b43c0d7a3ffd8a7,18b3b672fefceded028872f31e85aa763a62a4c0a595129f3c72fc07cba9f646,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1265A700WG-9A,CRRF1265A700WG-9A.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,199,84c7ba84ddf40475f2d0afd6b056395d82e815e96fd3b99f3ed3e82e63ecfe88,8cd7cced0a78d2fc5d5f07a93a181f6098ae9b20efded4c0863a6b746f1d1ca9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CR40210GPN107,CR40210GPN107.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,59,3a5779808f04c985476478907c676d51a767374fef678f147753c45cf22cc8cf,74f76466b377e3f8493cc774b79c55917f41f7847e15a5b8109adfbcaa668475,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E79767766085,E79767766085.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,280,ce6d08000b1152ae54d8bfea11138c516ea1d8be68559a364049cf036de5c319,911c90affb5d5fbff998d196227363c537fd4b8c6aec6f0a414783558ef376dc,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF921A700WM-7A,CRRF921A700WM-7A.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,93,ef1b6fa604c05d6a9fdc9e1f6a8a55f2cfbd974078227b0c113661496cb52cb8,488293700079756498ed7381a290daac0ae05020e0c99e4849c7a3e0326f54d9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAWV-58A-1AV,EAWV-58A-1AV.png,0.780273,0.908203,0.499512,0.500326,1024x1536,RGBA,,True,applied,174,a535d20fed8380b01a947cf43c03e4ace73e5f3621c144e8a03bcb1c477adf2c,2656297ffd3ba10ab4f0327946a2d1eea17de0642b11f445b7edab14097d3864,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAWV-58DA-1AV,EAWV-58DA-1AV.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,158,c76401f8982888b6e489fdf852b8bf815816a8ace266de87c8850af8a6873e4e,fff61b05cbd80071992ee2648f74b36e3a2d82a83b88fa44560f4a0cb8c8eccb,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAMTP-1170N-7A,EAMTP-1170N-7A.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,35,6fe3803663c16ae459aac41ddd41a65ad20dc189d9fc4290ff3e09f2401aa919,2e9fee1e12e685bda038fe09f742042e6ca78afe03e11413696bba9b5ce9e116,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAMTP-4500D-1AV,EAMTP-4500D-1AV.png,0.781250,0.910156,0.500000,0.500000,1024x1536,RGBA,,True,applied,31,a30ede4eb9edd834a54c5da928d7174d476239ac8763845cbcd7422972f885c6,49fe1ef6a4cfbb056994758f3ff225038bf0897a2f70a35521029975e2bbfa62,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAMTP-1303D-1A,EAMTP-1303D-1A.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,37,2f00b1bdff234d39edcd3ee9894c9cda25c4e4a2efc36da1c91d95e90496b029,0456a2bd28a149274eff505af22f5867146ff6d374925a445f79e27674eea652,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E4971850930778,E4971850930778.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,178,278d490ca1b578d43823faa000b6952fc6a0929930469cc898efebb7dbba521d,8fe7c3af60e9f116ea7ab2e03e812f0792410d5a743d02f60c90f6750c828a26,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E79767968786,E79767968786.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,537,ea7c0d01fbd8a217caf101e801d15f608ee1383bd32626f6f99f96fbdddb26ba,8928b0211522537d5d96801edb6aa2dc3771bbf16a04ddeaba3a72a864bce759,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E4971850906537,E4971850906537.png,0.779297,0.841146,0.500000,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,e529c153b2fad1783e61fec061b7de3ff343d4353156f54274eb07b0fd7b9731,60a4f61b42dc7b99a6e2d9c17f8ab9902a5ae43c8e30f0daf3e2f2213e763dfe,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
EAAE-2000WD-1AV,EAAE-2000WD-1AV.png,0.781250,0.893880,0.500000,0.500326,1024x1536,RGBA,,True,applied,173,d4235a2c11a5ddad98388c1d202d3a9ea721bfcf467b1266b670f2bb3e2e67ab,3421719bd224d2d533d5394dc4058b2b950c4b922c9a019cb48d2818e0d6af0c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EALTP-1128A-7A,EALTP-1128A-7A.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,15,fb4dd56a7e756d2c874f8cdc39314096a0a43368a10da81079ddd001934929eb,959f6fbfb38092d71f4902685100dec78e7e407984f57706139aa7ad94bd6ae6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAAW-80V-5BV,EAAW-80V-5BV.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,71,c3781eda54ddfd1720aeb28dcec902a4f964ee70ed8065b6adb83d47ecad9df4,ee910fe3a02e22d5198727cbb10d29e798bd09beeac010cbe835b1fd14a79642,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
E4971850906506,E4971850906506.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,245,c29b3619e90e485dbb2afc0c6948e09c939843ce098ea4cdaa3571ce872d29fc,b7cf3ddac1d6e4bfb4dcc1262af66ad825fa9001b96de69ca7c836ffcf2d72a1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EADB-36-1AV,EADB-36-1AV.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,113,3c98c48763e2404922e588bb47c551990f985291cbf43dd3c4134f561fa505ff,87ad412e8695197575b3722f1d65fa33bf15303da98e5d7bda385b865ba88651,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EALA-11WL-4A,EALA-11WL-4A.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,57,07c4c1a5213fb1a3f9c9aecde663727dff800d5e06490006c98af42a34fa8742,1e4c37604cac621830142f45a9f87f469c2933a1c070ce37321a06b62fa1647c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EALA-11WB-1,EALA-11WB-1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,40,1da7619f0736aa875633fa0033790f812b11c8f3893c8ea29b49a4e530f7f311,3955b9fabccd35aed314d64e5c31a64f7cac9a38a2587ded294f8bd7249c3a03,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAFT-500WC-1BV,EAFT-500WC-1BV.png,0.779297,0.904948,0.499512,0.500000,1024x1536,RGBA,,True,applied,95,b9c123d36c38d1baeb37c3fe295619dfce8397efa6fa9107397c433e1fc79829,60d10424f58ffcc95401b3cf13666268ae1f1e14c99677b35e6cfbacd638241e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAFT-500WV-3BV,EAFT-500WV-3BV.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,133,9ee0ae0a1f7dc480a62a0f8bfddcf20f2ee5ce77fcad681e42c41ba6ac09f641,e5972f245fa94e9936bae855eb951d4a7b7c96fa7fa086fc106b0c8a117dcc00,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EADBC-32-1A,EADBC-32-1A.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,90,e105d08e76a6f28761b1eb6063df0b9b40120e666632459bbf9ced4a1697f47d,7fb5687fa5e0dc83d2cef82d306a808241a7ca8df2e6eecb978452dc431a02c6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
EAHDA-600B-1BV,EAHDA-600B-1BV.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,100,47e4bed930cf82c5f982ecefdd8020030add1c08f4162c9b7db980cd3ec02fa8,47e76dd883e8f8340e24d6151d2d481cf74c1e7d2256407aa2babef88db079f2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
